
*** ChampSim Multicore Out-of-Order Simulator ***

Warmup Instructions: 1000000
Prefetch Warmup Instructions: 10000000
Simulation Instructions: 1000000
Number of CPUs: 1
LLC sets: 2048
LLC ways: 16
Off-chip DRAM Size: 4096 MB Channels: 1 Width: 64-bit Data Rate: 3200 MT/s

CPU 0 runs /Users/DHRUVA/Desktop/ML-DPC/ChampSimTraces/spec06/482.sphinx3-s2.trace.gz
Read seed: 1041
CPU 0 LLC from_file prefetcher
Prefetch 8deda85f3bc1 for instr_id 1035643
Prefetch 8deda85f2bc1 for instr_id 1035644
Prefetch 8deda85ef141 for instr_id 1035942
Prefetch 8deda85f40c1 for instr_id 1035990
Prefetch 8deda85c8d41 for instr_id 1036173
Prefetch 8deda85f1101 for instr_id 1036174
Prefetch 8deda85ec181 for instr_id 1036176
Prefetch 8deda85f2dc1 for instr_id 1036183
Prefetch 8deda85f3dc1 for instr_id 1036182
Prefetch 8deda85f3e01 for instr_id 1036350
Prefetch 8deda85f2e01 for instr_id 1036351
Prefetch 8deda85f3e41 for instr_id 1036542
Prefetch 8deda85f2e41 for instr_id 1036543
Prefetch 8deda85f0101 for instr_id 1036673
Prefetch 8deda85f3f01 for instr_id 1036683
Prefetch 8deda85f2f01 for instr_id 1036684
Prefetch 8deda85f3f41 for instr_id 1036875
Prefetch 8deda85f2f41 for instr_id 1036876
Prefetch 8deda85f3f81 for instr_id 1037067
Prefetch 8deda85f2f81 for instr_id 1037068
Prefetch 8deda85f3fc1 for instr_id 1037299
Prefetch 8deda85f2fc1 for instr_id 1037300
Prefetch 8deda85f5001 for instr_id 1037491
Prefetch 8deda85f6001 for instr_id 1037492
Prefetch 8ad3301ce0c1 for instr_id 1037679
Prefetch 8deda85ef181 for instr_id 1037801
Prefetch 8deda85f4101 for instr_id 1037818
Prefetch 8deda85f4141 for instr_id 1037884
Prefetch 8deda85f0141 for instr_id 1038025
Prefetch 8deda85f1141 for instr_id 1038027
Prefetch 8deda85f63c1 for instr_id 1038036
Prefetch 8deda85f53c1 for instr_id 1038035
Prefetch 8deda85f5401 for instr_id 1038131
Prefetch 8deda85f6401 for instr_id 1038132
Prefetch 8deda85f5441 for instr_id 1038323
Prefetch 8deda85f6441 for instr_id 1038324
Prefetch 8deda85eb1c1 for instr_id 1038509
Prefetch 8deda85c8d81 for instr_id 1038623
Prefetch 8deda85ef1c1 for instr_id 1038639
Prefetch 8deda85f4181 for instr_id 1038687
Prefetch 8deda85f1181 for instr_id 1038871
Prefetch 8deda85ec1c1 for instr_id 1038873
Prefetch 8deda85f6801 for instr_id 1038880
Prefetch 8deda85f6841 for instr_id 1038964
Prefetch 8deda85f5801 for instr_id 1038879
Prefetch 8deda85f5841 for instr_id 1038963
Prefetch 8deda85f5881 for instr_id 1039155
Prefetch 8deda85f6881 for instr_id 1039156
Prefetch 8deda85f0181 for instr_id 1039370
Prefetch 8deda85f58c1 for instr_id 1039380
Prefetch 8deda85f68c1 for instr_id 1039381
Prefetch 8deda85f5901 for instr_id 1039572
Prefetch 8deda85f6901 for instr_id 1039573
Prefetch 8deda85f5941 for instr_id 1039764
Prefetch 8deda85f6941 for instr_id 1039765
Prefetch 8deda85f5a81 for instr_id 1039888
Prefetch 8deda85f6a81 for instr_id 1039889
Prefetch d8de3c98e681 for instr_id 1039869
Prefetch 8deda85f5ac1 for instr_id 1040020
Prefetch 8deda85f6ac1 for instr_id 1040021
Prefetch 8deda85f5b01 for instr_id 1040212
Prefetch 8deda85f6b01 for instr_id 1040213
Prefetch d79e62ac9d81 for instr_id 1040449
Prefetch 8deda85c8dc1 for instr_id 1040506
Prefetch 8deda85ef241 for instr_id 1040522
Prefetch 8deda85f4201 for instr_id 1040539
Prefetch 8deda85f4241 for instr_id 1040570
Prefetch 8deda85f01c1 for instr_id 1040752
Prefetch 8deda85f1201 for instr_id 1040754
Prefetch 8deda85ec201 for instr_id 1040756
Prefetch 8deda85f71c1 for instr_id 1040762
Prefetch 8deda85f7201 for instr_id 1040846
Prefetch 8deda85f81c1 for instr_id 1040763
Prefetch 8deda85f8201 for instr_id 1040847
Prefetch 8deda85f7241 for instr_id 1041038
Prefetch 8deda85f8241 for instr_id 1041039
Prefetch 8deda85f0201 for instr_id 1041253
Prefetch 8deda85f7301 for instr_id 1041263
Prefetch 8deda85eb201 for instr_id 1041236
Prefetch 8deda85f8301 for instr_id 1041264
Prefetch 8deda85f7341 for instr_id 1041371
Prefetch 8deda85f8341 for instr_id 1041372
Prefetch 8deda85f7381 for instr_id 1041563
Prefetch 8deda85f8381 for instr_id 1041564
Prefetch 8ad3301c9581 for instr_id 1041751
Prefetch 8deda85f7441 for instr_id 1041770
Prefetch 8deda85f8441 for instr_id 1041771
Prefetch 8deda85f7481 for instr_id 1041902
Prefetch 8deda85f8481 for instr_id 1041903
Prefetch 8deda85f74c1 for instr_id 1042094
Prefetch 8deda85f84c1 for instr_id 1042095
Prefetch 98f5690fa301 for instr_id 1042258
Prefetch d79e62ac9dc1 for instr_id 1042652
Prefetch d8de3cc55981 for instr_id 1042842
Prefetch 8ec426c6ef01 for instr_id 1043000
Prefetch 8deda85f9201 for instr_id 1042985
Prefetch 8deda85ef941 for instr_id 1043001
Prefetch 8deda85f4c81 for instr_id 1043018
Prefetch 8deda85f4cc1 for instr_id 1043049
Prefetch 8deda85f9241 for instr_id 1043226
Prefetch 8deda85f0901 for instr_id 1043225
Prefetch 8deda85f1901 for instr_id 1043227
Prefetch 8deda85ec581 for instr_id 1043229
Prefetch 8deda85facc1 for instr_id 1043236
Prefetch 8deda85fbcc1 for instr_id 1043235
Prefetch 8deda85fbd01 for instr_id 1043367
Prefetch 8deda85fad01 for instr_id 1043368
Prefetch 8deda85fbd41 for instr_id 1043559
Prefetch 8deda85fad41 for instr_id 1043560
Prefetch 8deda85eb581 for instr_id 1043709
Prefetch 8deda85ef981 for instr_id 1043839
Prefetch 8deda85f4d01 for instr_id 1043856
Prefetch 8deda85f4d41 for instr_id 1043922
Prefetch 8deda85f1941 for instr_id 1044071
Prefetch 8deda85fae81 for instr_id 1044080
Prefetch 8deda85faec1 for instr_id 1044152
Prefetch 8deda85fbe81 for instr_id 1044079
Prefetch 8deda85fbec1 for instr_id 1044151
Prefetch 8deda85fbf01 for instr_id 1044343
Prefetch 8deda85faf01 for instr_id 1044344
Prefetch 8deda85fbf41 for instr_id 1044535
Prefetch 8deda85faf41 for instr_id 1044536
Prefetch 8deda85f0941 for instr_id 1044570
Prefetch 8deda85fbfc1 for instr_id 1044580
Prefetch 8deda85fc001 for instr_id 1044676
Prefetch 8deda85fafc1 for instr_id 1044581
Prefetch 8deda85fd001 for instr_id 1044677
Prefetch 8deda85fc041 for instr_id 1044868
Prefetch 8deda85fd041 for instr_id 1044869
Prefetch 8deda85eb5c1 for instr_id 1045054
Prefetch 98f5690f2a81 for instr_id 1045068
Prefetch 8deda85fc101 for instr_id 1045087
Prefetch 8deda85fd101 for instr_id 1045088
Prefetch 8deda85fc141 for instr_id 1045207
Prefetch 8deda85fd141 for instr_id 1045208
Prefetch 8deda85fc181 for instr_id 1045399
Prefetch 8deda85fd181 for instr_id 1045400
Prefetch ea2062ed441 for instr_id 1045576
Prefetch 8deda85f9281 for instr_id 1045682
Prefetch 8deda85ef9c1 for instr_id 1045698
Prefetch 8deda85f4d81 for instr_id 1045746
Prefetch 8deda85f0981 for instr_id 1045922
Prefetch 8deda85f1981 for instr_id 1045924
Prefetch 8deda85ec5c1 for instr_id 1045926
Prefetch 8deda85fd681 for instr_id 1045933
Prefetch 8deda85fc681 for instr_id 1045932
Prefetch 8deda85fc6c1 for instr_id 1046064
Prefetch 8deda85fd6c1 for instr_id 1046065
Prefetch 8deda85fc701 for instr_id 1046256
Prefetch 8deda85fd701 for instr_id 1046257
Prefetch d79e62ac9e01 for instr_id 1046486
Prefetch 8deda85f9301 for instr_id 1046589
Prefetch 8ec426c6ef41 for instr_id 1046604
Prefetch 8deda85efac1 for instr_id 1046605
Prefetch 8deda85f4ec1 for instr_id 1046622
Prefetch 8deda85f4f01 for instr_id 1046653
Prefetch 8deda85f0a81 for instr_id 1046829
Prefetch 8deda85f1a81 for instr_id 1046831
Prefetch 8deda85ec641 for instr_id 1046833
Prefetch 8deda85fea01 for instr_id 1046840
Prefetch 8deda85ffa01 for instr_id 1046839
Prefetch 8deda85ffa41 for instr_id 1046971
Prefetch 8deda85fea41 for instr_id 1046972
Prefetch 8deda85ffa81 for instr_id 1047163
Prefetch 8deda85fea81 for instr_id 1047164
Prefetch 8deda85f9341 for instr_id 1047307
Prefetch 8deda85eb641 for instr_id 1047313
Prefetch 8deda85efb01 for instr_id 1047443
Prefetch 8deda85f4f41 for instr_id 1047460
Prefetch 8deda85f4f81 for instr_id 1047526
Prefetch 8deda85f0ac1 for instr_id 1047667
Prefetch 8deda85f1ac1 for instr_id 1047669
Prefetch 8deda85feec1 for instr_id 1047678
Prefetch 8deda85fef01 for instr_id 1047714
Prefetch 8deda85ffec1 for instr_id 1047677
Prefetch 8deda85fff01 for instr_id 1047713
Prefetch 8deda85fff41 for instr_id 1047905
Prefetch 8deda85fef41 for instr_id 1047906
Prefetch 8deda85fff81 for instr_id 1048097
Prefetch 8deda85fef81 for instr_id 1048098
Prefetch 8deda85eb681 for instr_id 1048151
Prefetch 8deda85f9381 for instr_id 1048288
Prefetch 8deda85efb81 for instr_id 1048304
Prefetch 8deda8600001 for instr_id 1048321
Prefetch 8deda8600041 for instr_id 1048387
Prefetch 8deda85f0b01 for instr_id 1048528
Prefetch 8deda85f1b41 for instr_id 1048530
Prefetch 8deda85ec681 for instr_id 1048532
Prefetch 8deda8601641 for instr_id 1048539
Prefetch 8deda8602641 for instr_id 1048538
Prefetch 8deda8602681 for instr_id 1048718
Prefetch 8deda8601681 for instr_id 1048719
Prefetch 8deda86026c1 for instr_id 1048910
Prefetch 8deda86016c1 for instr_id 1048911
Prefetch 8deda85f93c1 for instr_id 1049126
Prefetch 8deda85efbc1 for instr_id 1049142
Prefetch 8deda8600081 for instr_id 1049190
Prefetch 8deda85f0b81 for instr_id 1049366
Prefetch 8deda85f1b81 for instr_id 1049368
Prefetch 8deda85ec6c1 for instr_id 1049370
Prefetch 8deda8601cc1 for instr_id 1049377
Prefetch 8deda8601d01 for instr_id 1049401
Prefetch 8deda8602cc1 for instr_id 1049376
Prefetch 8deda8602d01 for instr_id 1049400
Prefetch 8deda8602d41 for instr_id 1049592
Prefetch 8deda8601d41 for instr_id 1049593
Prefetch 8deda8602d81 for instr_id 1049784
Prefetch 8deda8601d81 for instr_id 1049785
Prefetch 8deda85eb6c1 for instr_id 1049850
Prefetch 8deda85efc01 for instr_id 1049980
Prefetch 8deda86000c1 for instr_id 1049997
Prefetch 8deda8600101 for instr_id 1050063
Prefetch 8deda85f9401 for instr_id 1050216
Prefetch 8deda85f1bc1 for instr_id 1050215
Prefetch 8deda8602f41 for instr_id 1050223
Prefetch 8deda8602f81 for instr_id 1050295
Prefetch 8deda8601f41 for instr_id 1050224
Prefetch 8deda8601f81 for instr_id 1050296
Prefetch 8deda8602fc1 for instr_id 1050487
Prefetch 8deda8601fc1 for instr_id 1050488
Prefetch 8deda8603001 for instr_id 1050679
Prefetch 8deda8604001 for instr_id 1050680
Prefetch 8deda8603041 for instr_id 1050904
Prefetch 8deda8604041 for instr_id 1050905
Prefetch 8deda8603081 for instr_id 1051096
Prefetch 8deda8604081 for instr_id 1051097
Prefetch 98f569130801 for instr_id 1051213
Prefetch 8deda85f0bc1 for instr_id 1051222
Prefetch 8deda86030c1 for instr_id 1051328
Prefetch 8deda86040c1 for instr_id 1051329
Prefetch 8deda8603101 for instr_id 1051520
Prefetch 8deda8604101 for instr_id 1051521
Prefetch 8deda85eb701 for instr_id 1051706
Prefetch 98f569102c41 for instr_id 1051721
Prefetch 8deda8603141 for instr_id 1051752
Prefetch 8deda8604141 for instr_id 1051753
Prefetch 8deda8603181 for instr_id 1051944
Prefetch 8deda8604181 for instr_id 1051945
Prefetch 8deda86031c1 for instr_id 1052136
Prefetch 8deda86041c1 for instr_id 1052137
Prefetch 98f569108641 for instr_id 1052228
Prefetch 8deda85efc41 for instr_id 1052350
Prefetch 8deda8600141 for instr_id 1052398
Prefetch 8deda85f0c01 for instr_id 1052574
Prefetch 8deda85f1c01 for instr_id 1052576
Prefetch 8deda85ec701 for instr_id 1052578
Prefetch 8deda8604741 for instr_id 1052585
Prefetch 8deda8603741 for instr_id 1052584
Prefetch 8deda8603781 for instr_id 1052716
Prefetch 8deda8604781 for instr_id 1052717
Prefetch 8deda86037c1 for instr_id 1052908
Prefetch 8deda86047c1 for instr_id 1052909
Prefetch 8deda85f9481 for instr_id 1053218
Prefetch 8ec426c6ef81 for instr_id 1053233
Prefetch 8deda85efd01 for instr_id 1053234
Prefetch 8deda8600241 for instr_id 1053251
Prefetch 8deda8600281 for instr_id 1053317
Prefetch 8deda85f0c81 for instr_id 1053461
Prefetch 8deda85f1c81 for instr_id 1053463
Prefetch 8deda85ec741 for instr_id 1053465
Prefetch 8deda8605241 for instr_id 1053472
Prefetch 8deda8606241 for instr_id 1053471
Prefetch 8deda8606281 for instr_id 1053627
Prefetch 8deda8605281 for instr_id 1053628
Prefetch 8deda86062c1 for instr_id 1053819
Prefetch 8deda86052c1 for instr_id 1053820
Prefetch 8deda85f0cc1 for instr_id 1053962
Prefetch 8deda85f1cc1 for instr_id 1053964
Prefetch 8deda85eb741 for instr_id 1053945
Prefetch 8deda86055c1 for instr_id 1053973
Prefetch 8deda8605601 for instr_id 1054009
Prefetch 8deda86065c1 for instr_id 1053972
Prefetch 8deda8606601 for instr_id 1054008
Prefetch 8deda8606641 for instr_id 1054200
Prefetch 8deda8605641 for instr_id 1054201
Prefetch 8deda8606681 for instr_id 1054392
Prefetch 8deda8605681 for instr_id 1054393
Prefetch 8deda85eb781 for instr_id 1054446
Prefetch 8deda85efd41 for instr_id 1054583
Prefetch 8deda86002c1 for instr_id 1054631
Prefetch 8deda85f94c1 for instr_id 1054808
Prefetch 8deda85f0d01 for instr_id 1054807
Prefetch 8deda85f1d01 for instr_id 1054809
Prefetch 8deda85ec781 for instr_id 1054811
Prefetch 8deda8605981 for instr_id 1054818
Prefetch 8deda86059c1 for instr_id 1054926
Prefetch 8deda8606981 for instr_id 1054817
Prefetch 8deda86069c1 for instr_id 1054925
Prefetch 8deda8606a01 for instr_id 1055117
Prefetch 8deda8605a01 for instr_id 1055118
Prefetch 8deda85efd81 for instr_id 1055421
Prefetch 8deda8600301 for instr_id 1055438
Prefetch 8deda8600341 for instr_id 1055504
Prefetch 8deda85f1d41 for instr_id 1055647
Prefetch 8deda8606d41 for instr_id 1055655
Prefetch 8deda8605d41 for instr_id 1055656
Prefetch 8deda8606d81 for instr_id 1055835
Prefetch 8deda8605d81 for instr_id 1055836
Prefetch 8deda8606dc1 for instr_id 1056027
Prefetch 8deda8605dc1 for instr_id 1056028
Prefetch 8deda85f9501 for instr_id 1056243
Prefetch 8deda85efdc1 for instr_id 1056259
Prefetch 8deda8600381 for instr_id 1056307
Prefetch 8deda85f0d81 for instr_id 1056483
Prefetch 8deda85f1d81 for instr_id 1056485
Prefetch 8deda85ec7c1 for instr_id 1056487
Prefetch 8deda8607481 for instr_id 1056494
Prefetch 8deda8608481 for instr_id 1056493
Prefetch 8deda86084c1 for instr_id 1056625
Prefetch 8deda86074c1 for instr_id 1056626
Prefetch 8deda8608501 for instr_id 1056817
Prefetch 8deda8607501 for instr_id 1056818
Prefetch 8deda85eb7c1 for instr_id 1056967
Prefetch d79e62ac9e41 for instr_id 1057047
Prefetch 8deda85f95c1 for instr_id 1057173
Prefetch 8ec426c6efc1 for instr_id 1057188
Prefetch 8deda85eff01 for instr_id 1057189
Prefetch 8deda8600541 for instr_id 1057206
Prefetch 8deda8600581 for instr_id 1057272
Prefetch 8deda85f0ec1 for instr_id 1057413
Prefetch 8deda85f1ec1 for instr_id 1057415
Prefetch 8deda85ec841 for instr_id 1057417
Prefetch 8deda8609b81 for instr_id 1057424
Prefetch 8deda8609bc1 for instr_id 1057436
Prefetch 8deda860ab81 for instr_id 1057423
Prefetch 8deda860abc1 for instr_id 1057435
Prefetch 8deda860ac01 for instr_id 1057627
Prefetch 8deda8609c01 for instr_id 1057628
Prefetch 8deda860ac41 for instr_id 1057819
Prefetch 8deda8609c41 for instr_id 1057820
Prefetch 8deda85eb881 for instr_id 1057897
Prefetch d8de3cc55a01 for instr_id 1058051
Prefetch 8deda85f9681 for instr_id 1058103
Prefetch 8deda860b041 for instr_id 1058119
Prefetch 8deda8600701 for instr_id 1058136
Prefetch 8deda8600741 for instr_id 1058167
Prefetch 8deda85ec901 for instr_id 1058347
Prefetch 8deda860c001 for instr_id 1058343
Prefetch 8deda860d001 for instr_id 1058345
Prefetch 8deda860e541 for instr_id 1058354
Prefetch 8deda860f541 for instr_id 1058353
Prefetch 8deda860f581 for instr_id 1058485
Prefetch 8deda860e581 for instr_id 1058486
Prefetch 8deda860f5c1 for instr_id 1058677
Prefetch 8deda860e5c1 for instr_id 1058678
Prefetch 8deda85eb901 for instr_id 1058827
Prefetch 8deda860b081 for instr_id 1058957
Prefetch 8deda8600781 for instr_id 1058974
Prefetch 8deda86007c1 for instr_id 1059040
Prefetch 8deda85f96c1 for instr_id 1059178
Prefetch 8deda860d041 for instr_id 1059183
Prefetch 8deda860c041 for instr_id 1059181
Prefetch 8deda860fa01 for instr_id 1059191
Prefetch 8deda860fa41 for instr_id 1059227
Prefetch 8deda860ea01 for instr_id 1059192
Prefetch 8deda860ea41 for instr_id 1059228
Prefetch 8deda860fa81 for instr_id 1059419
Prefetch 8deda860ea81 for instr_id 1059420
Prefetch 8deda860fac1 for instr_id 1059611
Prefetch 8deda860eac1 for instr_id 1059612
Prefetch 8deda85eb941 for instr_id 1059665
Prefetch 8deda85f9701 for instr_id 1059802
Prefetch 8deda8610001 for instr_id 1059817
Prefetch 8deda860b101 for instr_id 1059818
Prefetch 8deda8600841 for instr_id 1059835
Prefetch 8deda8600881 for instr_id 1059901
Prefetch 8deda85ec941 for instr_id 1060046
Prefetch 8deda860c0c1 for instr_id 1060042
Prefetch 8deda860d0c1 for instr_id 1060044
Prefetch 8deda8611201 for instr_id 1060053
Prefetch 8deda8611241 for instr_id 1060149
Prefetch 8deda8612201 for instr_id 1060052
Prefetch 8deda8612241 for instr_id 1060148
Prefetch 8deda8612281 for instr_id 1060340
Prefetch 8deda8611281 for instr_id 1060341
Prefetch 8deda85eb981 for instr_id 1060526
Prefetch 8deda85f9781 for instr_id 1060686
Prefetch 8deda860b1c1 for instr_id 1060702
Prefetch 8deda8600941 for instr_id 1060719
Prefetch 8deda8600981 for instr_id 1060750
Prefetch 8deda860d141 for instr_id 1060934
Prefetch 8deda860c141 for instr_id 1060932
Prefetch 8deda85ec9c1 for instr_id 1060936
Prefetch 8deda8612e41 for instr_id 1060942
Prefetch 8deda8611e41 for instr_id 1060943
Prefetch 8deda8612e81 for instr_id 1061086
Prefetch 8deda8611e81 for instr_id 1061087
Prefetch 8deda8612ec1 for instr_id 1061278
Prefetch 8deda8611ec1 for instr_id 1061279
Prefetch 8deda860c181 for instr_id 1061433
Prefetch 8deda860d181 for instr_id 1061435
Prefetch 8deda85eb9c1 for instr_id 1061416
Prefetch 8deda8613141 for instr_id 1061444
Prefetch 8deda8613181 for instr_id 1061552
Prefetch 8deda8614141 for instr_id 1061443
Prefetch 8deda8614181 for instr_id 1061551
Prefetch 8deda86141c1 for instr_id 1061743
Prefetch 8deda86131c1 for instr_id 1061744
Prefetch 8deda8614281 for instr_id 1061951
Prefetch 8deda8613281 for instr_id 1061952
Prefetch 8ad3301be201 for instr_id 1061932
Prefetch 8deda86142c1 for instr_id 1062083
Prefetch 8deda86132c1 for instr_id 1062084
Prefetch 8deda8614301 for instr_id 1062275
Prefetch 8deda8613301 for instr_id 1062276
Prefetch 98f569130b01 for instr_id 1062439
Prefetch 8deda860b201 for instr_id 1062561
Prefetch 8deda86009c1 for instr_id 1062578
Prefetch 8deda8600a01 for instr_id 1062644
Prefetch 8deda85f97c1 for instr_id 1062791
Prefetch 8deda860d1c1 for instr_id 1062790
Prefetch 8deda8613441 for instr_id 1062799
Prefetch 8deda8613481 for instr_id 1062871
Prefetch 8deda8614441 for instr_id 1062798
Prefetch 8deda8614481 for instr_id 1062870
Prefetch 8deda86144c1 for instr_id 1063062
Prefetch 8deda86134c1 for instr_id 1063063
Prefetch 8deda8614501 for instr_id 1063254
Prefetch 8deda8613501 for instr_id 1063255
Prefetch 8deda8614541 for instr_id 1063479
Prefetch 8deda8613541 for instr_id 1063480
Prefetch 8deda8614581 for instr_id 1063671
Prefetch 8deda8613581 for instr_id 1063672
Prefetch 98f569130641 for instr_id 1063787
Prefetch d79e62ac9e81 for instr_id 1063836
Prefetch 8deda860b241 for instr_id 1063909
Prefetch 8deda8600a41 for instr_id 1063957
Prefetch 8deda85eca01 for instr_id 1064137
Prefetch 8deda860c201 for instr_id 1064133
Prefetch 8deda860d201 for instr_id 1064135
Prefetch 8deda8613b81 for instr_id 1064144
Prefetch 8deda8613bc1 for instr_id 1064168
Prefetch 8deda8614b81 for instr_id 1064143
Prefetch 8deda8614bc1 for instr_id 1064167
Prefetch 8deda8614c01 for instr_id 1064359
Prefetch 8deda8613c01 for instr_id 1064360
Prefetch 8deda8614c41 for instr_id 1064551
Prefetch 8deda8613c41 for instr_id 1064552
Prefetch 8deda85eba01 for instr_id 1064617
Prefetch 8deda85f9841 for instr_id 1064777
Prefetch 8deda8610041 for instr_id 1064792
Prefetch 8deda860b301 for instr_id 1064793
Prefetch 8deda8600b41 for instr_id 1064810
Prefetch 8deda8600b81 for instr_id 1064876
Prefetch 8deda860d2c1 for instr_id 1065019
Prefetch 8deda860c2c1 for instr_id 1065017
Prefetch 8deda85eca41 for instr_id 1065021
Prefetch 8deda8616ac1 for instr_id 1065027
Prefetch 8deda8616b01 for instr_id 1065063
Prefetch 8deda8615ac1 for instr_id 1065028
Prefetch 8deda8615b01 for instr_id 1065064
Prefetch 8deda8616b41 for instr_id 1065255
Prefetch 8deda8615b41 for instr_id 1065256
Prefetch 8deda8616b81 for instr_id 1065447
Prefetch 8deda8615b81 for instr_id 1065448
Prefetch 8deda85eba81 for instr_id 1065501
Prefetch d79e62ac9ec1 for instr_id 1065834
Prefetch 8deda85f9b01 for instr_id 1066006
Prefetch 8deda86100c1 for instr_id 1066021
Prefetch 8deda860b781 for instr_id 1066022
Prefetch 8deda8617201 for instr_id 1066039
Prefetch 8deda8617241 for instr_id 1066105
Prefetch 8deda860c701 for instr_id 1066249
Prefetch 8deda860d701 for instr_id 1066251
Prefetch 8deda85ecc81 for instr_id 1066253
Prefetch 8deda8618e41 for instr_id 1066260
Prefetch 8deda8618e81 for instr_id 1066308
Prefetch 8deda8619e41 for instr_id 1066259
Prefetch 8deda8619e81 for instr_id 1066307
Prefetch 8deda8619ec1 for instr_id 1066499
Prefetch 8deda8618ec1 for instr_id 1066500
Prefetch 8deda8619f01 for instr_id 1066691
Prefetch 8deda8618f01 for instr_id 1066692
Prefetch 8deda860d741 for instr_id 1066752
Prefetch 8deda860c741 for instr_id 1066750
Prefetch 8deda861b281 for instr_id 1066760
Prefetch 8deda861b2c1 for instr_id 1066796
Prefetch 8deda861a281 for instr_id 1066761
Prefetch 8deda861a2c1 for instr_id 1066797
Prefetch 8deda85ebc81 for instr_id 1066733
Prefetch 8deda861b301 for instr_id 1066988
Prefetch 8deda861a301 for instr_id 1066989
Prefetch 8deda861b341 for instr_id 1067180
Prefetch 8deda861a341 for instr_id 1067181
Prefetch 8deda85ebcc1 for instr_id 1067234
Prefetch 8deda85f9b41 for instr_id 1067348
Prefetch 8deda860b7c1 for instr_id 1067364
Prefetch 8deda8617281 for instr_id 1067412
Prefetch 8deda85eccc1 for instr_id 1067601
Prefetch 8deda861a3c1 for instr_id 1067608
Prefetch 8deda861b3c1 for instr_id 1067607
Prefetch 8deda861b401 for instr_id 1067667
Prefetch 8deda861a401 for instr_id 1067668
Prefetch 8deda861b441 for instr_id 1067859
Prefetch 8deda861a441 for instr_id 1067860
Prefetch 8deda861b481 for instr_id 1068051
Prefetch 8deda861a481 for instr_id 1068052
